Id	Chr	TSS	TSS
ENSG00000187942.7	1	22138758	22138758
ENSG00000232037.2	1	22234591	22234591
ENSG00000142798.12	1	22263790	22263790
ENSG00000219073.3	1	22303514	22303514
ENSG00000264385.1	1	22305729	22305729
ENSG00000263991.1	1	22313974	22313974
ENSG00000201919.1	1	22314309	22314309
ENSG00000142789.15	1	22328149	22328149
ENSG00000263582.1	1	22330361	22330361
ENSG00000263929.1	1	22337143	22337143
ENSG00000201273.1	1	22337478	22337478
ENSG00000228397.1	1	22351461	22351461
ENSG00000218510.3	1	22351681	22351681
ENSG00000070831.11	1	22379120	22379120
ENSG00000230068.2	1	22385690	22385690
ENSG00000271428.1	1	22395320	22395320
ENSG00000271840.1	1	22427106	22427106
ENSG00000162552.10	1	22470462	22470462
ENSG00000266564.1	1	22592732	22592732
ENSG00000234397.3	1	22649824	22649824
ENSG00000184677.12	1	22778344	22778344
ENSG00000237200.1	1	22843967	22843967
ENSG00000070886.6	1	22890057	22890057
ENSG00000173372.12	1	22962999	22962999
ENSG00000159189.7	1	22970123	22970123
ENSG00000173369.11	1	22979255	22979255
ENSG00000133216.12	1	23037332	23037332
ENSG00000265422.1	1	23046010	23046010
ENSG00000216157.2	1	23075404	23075404
ENSG00000225952.1	1	23163342	23163342
ENSG00000264014.1	1	23189719	23189719
ENSG00000272796.1	1	23243175	23243175
ENSG00000215906.4	1	23291831	23291831
ENSG00000227868.2	1	23342343	23342343
ENSG00000004487.11	1	23345941	23345941
ENSG00000263793.1	1	23370798	23370798
ENSG00000266802.1	1	23384427	23384427
ENSG00000240553.1	1	23414551	23414551
ENSG00000229010.1	1	23466818	23466818
ENSG00000206935.1	1	23489197	23489197
ENSG00000252578.1	1	23490446	23490446
ENSG00000169641.9	1	23504301	23504301
ENSG00000179546.3	1	23521222	23521222
ENSG00000215381.3	1	23571258	23571258
ENSG00000261326.2	1	23613245	23613245
ENSG00000125944.14	1	23670829	23670829
ENSG00000125945.10	1	23694879	23694879
ENSG00000249087.3	1	23695490	23695490
ENSG00000201405.1	1	23696747	23696747
ENSG00000271420.1	1	23705522	23705522
ENSG00000232482.2	1	23737325	23737325
ENSG00000204219.5	1	23751233	23751233
ENSG00000088280.14	1	23811061	23811061
ENSG00000007968.6	1	23857712	23857712
ENSG00000235052.1	1	23877406	23877406
ENSG00000117318.8	1	23886285	23886285
ENSG00000197880.4	1	23907985	23907985
ENSG00000229239.2	1	23996784	23996784
ENSG00000142676.8	1	24018269	24018269
ENSG00000203589.2	1	24033424	24033424
ENSG00000244609.2	1	24063380	24063380
ENSG00000011007.8	1	24069645	24069645
ENSG00000236810.1	1	24104777	24104777
ENSG00000057757.5	1	24104895	24104895
ENSG00000011009.6	1	24117460	24117460
ENSG00000117308.10	1	24127271	24127271
ENSG00000117305.10	1	24165110	24165110
ENSG00000179163.11	1	24194784	24194784
ENSG00000264347.1	1	24208575	24208575
ENSG00000238538.1	1	24208745	24208745
ENSG00000229106.1	1	24229227	24229227
ENSG00000232557.3	1	24233601	24233601
ENSG00000264926.1	1	24255560	24255560
ENSG00000230228.2	1	24275873	24275873
ENSG00000188822.6	1	24285549	24285549
ENSG00000189266.7	1	24285599	24285599
ENSG00000188529.10	1	24307417	24307417
ENSG00000215905.4	1	24335009	24335009
ENSG00000225315.2	1	24367325	24367325
ENSG00000230703.1	1	24393264	24393264
ENSG00000142661.14	1	24438665	24438665
ENSG00000142677.3	1	24469611	24469611
ENSG00000185436.7	1	24514449	24514449
ENSG00000230023.2	1	24526730	24526730
ENSG00000221032.3	1	24554407	24554407
ENSG00000266511.1	1	24606345	24606345
ENSG00000158055.11	1	24645812	24645812
ENSG00000232298.2	1	24648391	24648391
ENSG00000001460.13	1	24738517	24738517
ENSG00000001461.12	1	24745781	24745781
ENSG00000117602.7	1	24829387	24829387
ENSG00000266551.1	1	24856204	24856204
ENSG00000264443.1	1	24882515	24882515
ENSG00000184454.6	1	24882602	24882602
ENSG00000227312.2	1	24890118	24890118
ENSG00000239106.1	1	24952004	24952004
ENSG00000133226.12	1	24958207	24958207
ENSG00000238986.1	1	24993578	24993578
ENSG00000169504.10	1	25071848	25071848
ENSG00000238482.1	1	25104470	25104470
ENSG00000229162.1	1	25287836	25287836
ENSG00000020633.14	1	25291612	25291612
ENSG00000261025.1	1	25297356	25297356
ENSG00000264371.1	1	25349994	25349994
ENSG00000233755.1	1	25439611	25439611
ENSG00000233419.2	1	25451945	25451945
ENSG00000231953.1	1	25534630	25534630
ENSG00000117614.5	1	25558993	25558993
ENSG00000272432.1	1	25574328	25574328
ENSG00000261349.1	1	25593627	25593627
ENSG00000187010.14	1	25598884	25598884
ENSG00000224183.1	1	25621134	25621134
ENSG00000117616.13	1	25662756	25662756
ENSG00000259984.1	1	25663956	25663956
ENSG00000183726.6	1	25664951	25664951
ENSG00000252515.1	1	25667462	25667462
ENSG00000238889.1	1	25672868	25672868
ENSG00000238084.3	1	25725203	25725203
ENSG00000266468.1	1	25732722	25732722
ENSG00000188672.12	1	25756683	25756683
ENSG00000204178.5	1	25757388	25757388
ENSG00000157978.7	1	25870071	25870071
ENSG00000225643.1	1	25907969	25907969
ENSG00000117643.10	1	25943959	25943959
ENSG00000233478.1	1	25985602	25985602
ENSG00000162430.12	1	26126667	26126667
ENSG00000228172.1	1	26146263	26146263
ENSG00000117640.13	1	26149729	26149729
ENSG00000272478.1	1	26158625	26158625
ENSG00000127423.6	1	26185903	26185903
ENSG00000236528.1	1	26186104	26186104
ENSG00000182749.5	1	26197744	26197744
ENSG00000207302.1	1	26203987	26203987
ENSG00000229786.1	1	26213851	26213851
ENSG00000223624.1	1	26215461	26215461
ENSG00000264021.1	1	26232945	26232945
ENSG00000117632.16	1	26233482	26233482
ENSG00000266763.1	1	26238240	26238240
ENSG00000207237.1	1	26290688	26290688
ENSG00000158006.9	1	26324648	26324648
ENSG00000252190.1	1	26332497	26332497
ENSG00000252691.1	1	26332707	26332707
ENSG00000158008.5	1	26346375	26346375
ENSG00000158014.10	1	26372624	26372624
ENSG00000158022.6	1	26394927	26394927
ENSG00000265320.1	1	26398069	26398069
ENSG00000175087.5	1	26437664	26437664
ENSG00000197245.4	1	26485511	26485511
ENSG00000142684.7	1	26496362	26496362
ENSG00000236782.1	1	26498312	26498312
ENSG00000142675.13	1	26503894	26503894
ENSG00000188782.3	1	26517052	26517052
ENSG00000236155.2	1	26536232	26536232
ENSG00000130695.9	1	26560691	26560691
ENSG00000270733.1	1	26589889	26589889
ENSG00000142669.9	1	26605667	26605667
ENSG00000158062.16	1	26633480	26633480
ENSG00000169442.4	1	26645019	26645019
ENSG00000225854.2	1	26653179	26653179
ENSG00000265143.1	1	26675210	26675210
ENSG00000176092.9	1	26680621	26680621
ENSG00000176083.13	1	26701013	26701013
ENSG00000131914.6	1	26737269	26737269
ENSG00000117682.12	1	26758773	26758773
ENSG00000223583.1	1	26781678	26781678
ENSG00000225891.1	1	26793773	26793773
ENSG00000198830.6	1	26798941	26798941
ENSG00000224129.1	1	26846741	26846741
ENSG00000117676.9	1	26856252	26856252
ENSG00000238705.1	1	26881033	26881033
ENSG00000243905.2	1	26920037	26920037
ENSG00000252802.1	1	26920532	26920532
ENSG00000229247.2	1	26967105	26967105
ENSG00000238316.1	1	26968880	26968880
ENSG00000235069.2	1	26973938	26973938
ENSG00000260063.1	1	27020622	27020622
ENSG00000117713.13	1	27022524	27022524
ENSG00000266138.1	1	27090115	27090115
ENSG00000060642.6	1	27113963	27113963
ENSG00000241188.2	1	27141313	27141313
ENSG00000204160.7	1	27153201	27153201
ENSG00000175793.10	1	27189633	27189633
ENSG00000226698.1	1	27202624	27202624
ENSG00000142751.10	1	27216788	27216788
ENSG00000198746.8	1	27224216	27224216
ENSG00000090273.9	1	27228773	27228773
ENSG00000131910.4	1	27240457	27240457
ENSG00000175707.7	1	27286897	27286897
ENSG00000172746.6	1	27306656	27306656
ENSG00000224064.1	1	27310119	27310119
ENSG00000225294.1	1	27312831	27312831
ENSG00000253368.3	1	27320198	27320198
ENSG00000158246.7	1	27339327	27339327
ENSG00000090020.6	1	27493472	27493472
ENSG00000229985.2	1	27503242	27503242
ENSG00000214973.3	1	27527964	27527964
ENSG00000225159.1	1	27533421	27533421
ENSG00000225990.2	1	27537756	27537756
ENSG00000224311.1	1	27560843	27560843
ENSG00000142784.11	1	27561007	27561007
ENSG00000252098.1	1	27582058	27582058
ENSG00000243659.1	1	27637731	27637731
ENSG00000186501.10	1	27648651	27648651
ENSG00000206888.1	1	27651710	27651710
ENSG00000241547.1	1	27651820	27651820
ENSG00000142765.13	1	27668513	27668513
ENSG00000142733.10	1	27693383	27693383
ENSG00000142748.8	1	27701315	27701315
ENSG00000174950.6	1	27709870	27709870
ENSG00000231207.1	1	27715972	27715972
ENSG00000181773.6	1	27719148	27719148
ENSG00000241169.1	1	27783709	27783709
ENSG00000158195.6	1	27816669	27816669
ENSG00000237429.1	1	27852316	27852316
ENSG00000126705.9	1	27930942	27930942
ENSG00000000938.8	1	27961788	27961788
ENSG00000235912.1	1	27975930	27975930
ENSG00000233975.1	1	27989233	27989233
ENSG00000225886.1	1	27995979	27995979
ENSG00000126709.10	1	27998729	27998729
ENSG00000206767.1	1	28002220	28002220
ENSG00000226662.2	1	28013982	28013982
ENSG00000207095.1	1	28020242	28020242
ENSG00000009780.11	1	28052490	28052490
ENSG00000231344.1	1	28065602	28065602
ENSG00000230833.1	1	28066465	28066465
ENSG00000117758.9	1	28099694	28099694
ENSG00000269971.1	1	28100369	28100369
ENSG00000270031.1	1	28146494	28146494
ENSG00000223062.1	1	28151049	28151049
ENSG00000117751.13	1	28157289	28157289
ENSG00000252947.1	1	28160912	28160912
ENSG00000130775.11	1	28199055	28199055
ENSG00000117748.5	1	28241257	28241257
ENSG00000130768.10	1	28261504	28261504
ENSG00000158156.7	1	28285973	28285973
ENSG00000227050.1	1	28286704	28286704
ENSG00000238231.2	1	28317035	28317035
ENSG00000240750.2	1	28358691	28358691
ENSG00000158161.11	1	28415207	28415207
ENSG00000228589.2	1	28422933	28422933
ENSG00000228943.1	1	28436250	28436250
ENSG00000214812.3	1	28447832	28447832
ENSG00000253005.1	1	28469352	28469352
ENSG00000252429.1	1	28470728	28470728
ENSG00000169403.7	1	28520447	28520447
ENSG00000215902.1	1	28527030	28527030
ENSG00000126698.6	1	28559536	28559536
ENSG00000130770.13	1	28562620	28562620
ENSG00000270605.1	1	28567964	28567964
ENSG00000271398.1	1	28573655	28573655
ENSG00000130766.4	1	28586038	28586038
ENSG00000130772.9	1	28655513	28655513
ENSG00000204138.8	1	28696114	28696114
ENSG00000206779.1	1	28749166	28749166
ENSG00000229820.2	1	28780052	28780052
ENSG00000221216.1	1	28807874	28807874
ENSG00000180198.11	1	28832455	28832455
ENSG00000242125.2	1	28832492	28832492
ENSG00000200087.1	1	28835071	28835071
ENSG00000238821.1	1	28843988	28843988
ENSG00000231468.2	1	28853739	28853739
ENSG00000180098.5	1	28879597	28879597
ENSG00000221539.1	1	28905334	28905334
ENSG00000197989.9	1	28909495	28909495
ENSG00000188060.6	1	28918712	28918712
ENSG00000120656.7	1	28969597	28969597
ENSG00000229388.1	1	28969740	28969740
ENSG00000270103.2	1	28975112	28975112
ENSG00000162419.8	1	28995244	28995244
ENSG00000252777.1	1	29016177	29016177
ENSG00000198492.10	1	29063133	29063133
ENSG00000116329.6	1	29138654	29138654
ENSG00000226852.2	1	29194087	29194087
ENSG00000233427.1	1	29203848	29203848
ENSG00000199756.1	1	29208347	29208347
ENSG00000159023.14	1	29213603	29213603
ENSG00000225616.2	1	29309120	29309120
ENSG00000206704.1	1	29312222	29312222
ENSG00000253304.1	1	29450447	29450447
ENSG00000225750.1	1	29473506	29473506
ENSG00000227637.1	1	29479001	29479001
ENSG00000116350.11	1	29508499	29508499
ENSG00000237934.1	1	29550445	29550445
ENSG00000116353.11	1	29557454	29557454
ENSG00000060656.15	1	29563028	29563028
ENSG00000221550.1	1	29580195	29580195
ENSG00000230523.1	1	29676626	29676626
ENSG00000266678.1	1	29758993	29758993
ENSG00000225011.4	1	29823405	29823405
ENSG00000221126.1	1	30117525	30117525
ENSG00000228176.1	1	30182394	30182394
ENSG00000222787.1	1	30357749	30357749
ENSG00000270927.1	1	30378204	30378204
ENSG00000233399.2	1	30510459	30510459
ENSG00000233372.1	1	30613110	30613110
ENSG00000231251.1	1	30699370	30699370
ENSG00000236335.1	1	30884485	30884485
ENSG00000231949.1	1	30888672	30888672
ENSG00000186056.5	1	31191351	31191351
ENSG00000162510.5	1	31196434	31196434
ENSG00000264773.1	1	31212079	31212079
ENSG00000162511.7	1	31230667	31230667
ENSG00000229607.1	1	31288400	31288400
ENSG00000223382.3	1	31297075	31297075
ENSG00000222784.1	1	31316670	31316670
ENSG00000235143.1	1	31331005	31331005
ENSG00000162512.11	1	31381608	31381608
ENSG00000200154.1	1	31408620	31408620
ENSG00000202107.1	1	31422049	31422049
ENSG00000200181.1	1	31441083	31441083
ENSG00000237329.2	1	31509581	31509581
ENSG00000232768.1	1	31523719	31523719
ENSG00000134644.11	1	31538838	31538838
ENSG00000215900.4	1	31568405	31568405
ENSG00000225142.2	1	31581470	31581470
ENSG00000084628.5	1	31712401	31712401
ENSG00000229447.2	1	31736528	31736528
ENSG00000060688.8	1	31769662	31769662
ENSG00000121766.10	1	31769842	31769842
ENSG00000229044.1	1	31819646	31819646
ENSG00000121769.3	1	31849697	31849697
ENSG00000168528.7	1	31882412	31882412
ENSG00000215899.3	1	31961777	31961777
ENSG00000206981.1	1	31970525	31970525
ENSG00000228682.2	1	31971841	31971841
ENSG00000223907.1	1	31984036	31984036
ENSG00000229167.1	1	32041174	32041174
ENSG00000142910.11	1	32042116	32042116
ENSG00000121764.7	1	32083287	32083287
ENSG00000235790.3	1	32109650	32109650
ENSG00000162517.8	1	32110497	32110497
ENSG00000264078.1	1	32114646	32114646
ENSG00000084636.13	1	32169920	32169920
ENSG00000266580.1	1	32224336	32224336
ENSG00000121753.8	1	32230494	32230494
ENSG00000254545.1	1	32254731	32254731
ENSG00000134668.8	1	32281652	32281652
ENSG00000203620.2	1	32321169	32321169
ENSG00000269967.1	1	32387442	32387442
ENSG00000228634.1	1	32398621	32398621
ENSG00000184007.13	1	32410457	32410457
ENSG00000121774.13	1	32479430	32479430
ENSG00000121775.13	1	32537632	32537632
ENSG00000203325.3	1	32539075	32539075
ENSG00000266203.1	1	32552550	32552550
ENSG00000025800.9	1	32573639	32573639
ENSG00000250135.1	1	32636334	32636334
ENSG00000084652.11	1	32645287	32645287
ENSG00000160050.10	1	32665987	32665987
ENSG00000160051.7	1	32671236	32671236
ENSG00000224066.1	1	32672415	32672415
ENSG00000222046.2	1	32674695	32674695
ENSG00000160055.15	1	32686798	32686798
ENSG00000084623.7	1	32689635	32689635
ENSG00000220785.3	1	32707221	32707221
ENSG00000183615.5	1	32712834	32712834
ENSG00000182866.12	1	32716840	32716840
ENSG00000252450.1	1	32752162	32752162
ENSG00000116478.7	1	32757687	32757687
ENSG00000175130.6	1	32801980	32801980
ENSG00000233775.1	1	32816264	32816264
ENSG00000162526.6	1	32817122	32817122
ENSG00000225828.1	1	32827477	32827477
ENSG00000160058.14	1	32860049	32860049
ENSG00000224333.1	1	32868716	32868716
ENSG00000270850.1	1	32887580	32887580
ENSG00000229259.1	1	32892390	32892390
ENSG00000263529.1	1	32923436	32923436
ENSG00000254553.1	1	33001714	33001714
ENSG00000160062.10	1	33005028	33005028
ENSG00000200591.1	1	33105552	33105552
ENSG00000176261.11	1	33116504	33116504
ENSG00000162521.14	1	33116743	33116743
ENSG00000162520.10	1	33169197	33169197
ENSG00000224409.1	1	33190838	33190838
ENSG00000162522.6	1	33207486	33207486
ENSG00000134684.6	1	33277248	33277248
ENSG00000116497.13	1	33282368	33282368
ENSG00000160097.11	1	33338083	33338083
ENSG00000121905.5	1	33351595	33351595
ENSG00000121900.14	1	33367039	33367039
ENSG00000221423.1	1	33391895	33391895
ENSG00000116514.12	1	33430286	33430286
ENSG00000267885.1	1	33439268	33439268
ENSG00000217644.4	1	33445543	33445543
ENSG00000239670.1	1	33453645	33453645
ENSG00000236065.2	1	33496636	33496636
ENSG00000004455.12	1	33546597	33546597
ENSG00000142920.12	1	33546705	33546705
ENSG00000116525.9	1	33647660	33647660
ENSG00000160094.10	1	33722146	33722146
ENSG00000270115.1	1	33726813	33726813
ENSG00000256142.1	1	33764975	33764975
ENSG00000225313.2	1	33772967	33772967
ENSG00000184389.8	1	33786699	33786699
ENSG00000266239.1	1	33798093	33798093
ENSG00000222112.1	1	33802465	33802465
ENSG00000233246.1	1	33815953	33815953
ENSG00000134686.12	1	33896653	33896653
ENSG00000221225.1	1	33907712	33907712
ENSG00000234512.1	1	33931850	33931850
ENSG00000121903.10	1	33938246	33938246
ENSG00000235907.2	1	33978343	33978343
ENSG00000227000.2	1	34304124	34304124
ENSG00000176256.6	1	34326076	34326076
ENSG00000231163.1	1	34334554	34334554
ENSG00000201148.1	1	34578550	34578550
ENSG00000121904.13	1	34631443	34631443
ENSG00000142698.10	1	34632484	34632484
ENSG00000221053.1	1	34641550	34641550
ENSG00000270241.1	1	34742893	34742893
ENSG00000207941.1	1	35135295	35135295
ENSG00000189280.3	1	35220648	35220648
ENSG00000189433.5	1	35225342	35225342
ENSG00000216162.1	1	35244245	35244245
ENSG00000188910.7	1	35246790	35246790
ENSG00000255811.1	1	35253698	35253698
ENSG00000187513.8	1	35258599	35258599
ENSG00000230163.1	1	35316295	35316295
ENSG00000163866.8	1	35325417	35325417
ENSG00000116544.7	1	35395186	35395186
ENSG00000252728.1	1	35409357	35409357
ENSG00000241014.1	1	35450914	35450914
ENSG00000243749.1	1	35450954	35450954
ENSG00000163867.12	1	35497569	35497569
ENSG00000233940.1	1	35519069	35519069
ENSG00000197056.5	1	35525387	35525387
ENSG00000228348.1	1	35587623	35587623
ENSG00000116560.6	1	35658749	35658749
ENSG00000201868.1	1	35661570	35661570
ENSG00000263591.1	1	35730083	35730083
ENSG00000146463.7	1	35734568	35734568
ENSG00000240374.2	1	35758099	35758099
ENSG00000201542.1	1	35775875	35775875
ENSG00000229994.1	1	35816323	35816323
ENSG00000227409.1	1	35831678	35831678
ENSG00000202129.1	1	35893494	35893494
ENSG00000236274.1	1	35975343	35975343
ENSG00000142687.13	1	36023014	36023014
ENSG00000020129.11	1	36024107	36024107
ENSG00000116819.6	1	36038971	36038971
ENSG00000239636.1	1	36043330	36043330
ENSG00000126067.7	1	36107445	36107445
ENSG00000239859.2	1	36171875	36171875
ENSG00000142686.7	1	36185073	36185073
ENSG00000232335.1	1	36204990	36204990
ENSG00000092853.9	1	36235568	36235568
ENSG00000134698.10	1	36273773	36273773
ENSG00000092847.6	1	36335409	36335409
ENSG00000271164.1	1	36339353	36339353
ENSG00000271914.1	1	36395716	36395716
ENSG00000126070.14	1	36396319	36396319
ENSG00000271554.1	1	36479231	36479231
ENSG00000232862.4	1	36547923	36547923
ENSG00000092850.7	1	36549676	36549676
ENSG00000116863.10	1	36554476	36554476
ENSG00000171812.6	1	36590821	36590821
ENSG00000054116.7	1	36615098	36615098
ENSG00000116871.11	1	36621180	36621180
ENSG00000264592.1	1	36657516	36657516
ENSG00000054118.9	1	36690017	36690017
ENSG00000231849.1	1	36707757	36707757
ENSG00000214193.5	1	36771988	36771988
ENSG00000142694.6	1	36789216	36789216
ENSG00000116883.8	1	36793321	36793321
ENSG00000196182.6	1	36851497	36851497
ENSG00000181817.5	1	36863493	36863493
ENSG00000222821.1	1	36868460	36868460
ENSG00000201448.1	1	36884179	36884179
ENSG00000116885.14	1	36916086	36916086
ENSG00000116898.7	1	36930038	36930038
ENSG00000119535.13	1	36948879	36948879
ENSG00000230214.1	1	37095936	37095936
ENSG00000234481.1	1	37238741	37238741
ENSG00000163873.5	1	37499730	37499730
ENSG00000264698.1	1	37627164	37627164
ENSG00000207328.1	1	37669211	37669211
ENSG00000252368.1	1	37730387	37730387
ENSG00000223944.1	1	37790701	37790701
ENSG00000230451.2	1	37796453	37796453
ENSG00000233621.1	1	37940012	37940012
ENSG00000163874.8	1	37940153	37940153
ENSG00000263675.1	1	37966595	37966595
ENSG00000163875.11	1	37980375	37980375
ENSG00000232273.1	1	38010364	38010364
ENSG00000163877.9	1	38019903	38019903
ENSG00000237749.3	1	38021843	38021843
ENSG00000163879.9	1	38022520	38022520
ENSG00000134697.8	1	38061536	38061536
ENSG00000169218.9	1	38100595	38100595
ENSG00000116922.10	1	38157914	38157914
ENSG00000134690.6	1	38158090	38158090
ENSG00000200421.1	1	38203726	38203726
ENSG00000238871.1	1	38215874	38215874
ENSG00000183317.12	1	38230805	38230805
ENSG00000214141.4	1	38242342	38242342
ENSG00000227416.2	1	38248557	38248557
ENSG00000185090.10	1	38259474	38259474
ENSG00000233728.1	1	38266551	38266551
ENSG00000196449.3	1	38272648	38272648
ENSG00000197982.12	1	38274650	38274650
ENSG00000230610.1	1	38293886	38293886
ENSG00000235673.1	1	38306658	38306658
ENSG00000188786.9	1	38325292	38325292
ENSG00000230955.1	1	38326369	38326369
ENSG00000252448.1	1	38349909	38349909
ENSG00000222282.1	1	38350695	38350695
ENSG00000204084.8	1	38412729	38412729
ENSG00000183431.7	1	38456593	38456593
ENSG00000212541.1	1	38457134	38457134
ENSG00000183386.5	1	38471278	38471278
ENSG00000183520.7	1	38474930	38474930
ENSG00000185668.5	1	38512450	38512450
ENSG00000224592.1	1	38512986	38512986
ENSG00000223589.2	1	38546583	38546583
ENSG00000265596.1	1	38554903	38554903
ENSG00000237290.1	1	38680439	38680439
ENSG00000200796.1	1	38862331	38862331
ENSG00000238063.1	1	38940868	38940868
ENSG00000215895.4	1	39174603	39174603
ENSG00000116954.7	1	39325495	39325495
ENSG00000228436.2	1	39325672	39325672
ENSG00000214114.4	1	39338277	39338277
ENSG00000199963.1	1	39392542	39392542
ENSG00000158315.6	1	39407471	39407471
ENSG00000207466.1	1	39416597	39416597
ENSG00000235549.1	1	39424597	39424597
